text,label,source
same shit again :/ #ak #abschlussklasse #10 #rsbonlanden #realschule #scheiss #schule http,negative,sb_10k
RT @user: Alles wird gut! Pofalla erklärt Probleme dieser Welt für beendet - http #pofalla,neutral,sb_10k
"@user jaaaaa, hätteste halt ma Entwürfe mit Sinn gemacht, wa!? :-P",positive,sb_10k
"Ausgeglichenes Spiel,Hummels mal wieder ne Katastrope. Ein UE wäre wohl verdient gewesen aber so ists auch Ok. http",negative,sb_10k
#wahlschau Kriminelle Südländer überfallen brutal Rentner http,neutral,sb_10k
"@user umm, shoot, ummm #DugMyOwnGrave. Lol.",positive,sb_10k
Die erste große liebe vergisst man nie ;(,negative,sb_10k
Fiat Panda Neuwagen günstig kaufen mit Rabatt - Premiumcars24 Neuwagen kaufen mit Rabatt http,neutral,sb_10k
"Gut 21 Lauf-km im Sack &amp; pünktlich zurück, um den FRANKFURT MARATHON zu verfolgen.",positive,sb_10k
@user Damit machst du dir den Rhythmus dann komplett kaputt.. Versuch mal komplett wach zu (cont) http,negative,sb_10k
"06.08.13 16:00 Bludenz: heiter, dunstig 31°C. Wind:N/4 km/h. Regen:0,0mm http",neutral,sb_10k
"@user nice. verdammt nice. danke. ich hätte mich echt geärgert, wäre mir das entgangen.",positive,sb_10k
"@user Ich glaube nicht, dass ich da schlafen könnte.",negative,sb_10k
RT @user: Sony Smartwatch 2: Intelligente Uhr im Hands-On: Sony zeigt auf der IFA seine bald in Deutschland erscheinende... http,neutral,sb_10k
"@user Ne ne, eindeutig !!! SP-lastig;-)))@user @user @user",positive,sb_10k
mir geht heute sowieso alles auf die nerven,negative,sb_10k
#Deload phase 1 Day 7! #SHFAthlete #HTH (@ Grand Platinum Fitness) http,neutral,sb_10k
"@user Ach schatz. :'D wir waren uns doch einig, dass ich Hörn habe.",positive,sb_10k
Wieso nennt ihr euch @user wenn man keine infos bekommt? Einfach stillschweigen und 20min weniger Verspätung anzeigen?,negative,sb_10k
@user Programm neben Ai?,neutral,sb_10k
Peach vodka flush kar di meine :),positive,sb_10k
Robbens Bewegungen beim feiern sehen nicht gut aus…. WTF,negative,sb_10k
"Schon gewusst: 4010 hat das Comfort Complete Friends L Paket, bei dem Ihr 24x 10,- € sparen könnt....und wir... http",neutral,sb_10k
RT @user: @user YO SWAQGGY!,positive,sb_10k
Saftig geschriebener Taschentrafo,negative,sb_10k
@user Keine Ahnung.,neutral,sb_10k
@user Jep! Für mich auch bitte! Guten Morgen! :-),positive,sb_10k
@user Oh ja... und wenn man dann auch noch unterm Bett säubern muss ._.,negative,sb_10k
"Wo Unrecht zu Recht wird,wird Widerstand zur Pflicht!!!",neutral,sb_10k
"Wow, das war echt witzig, Max. Applaus.",positive,sb_10k
Montag soll einfach sterben gehen. PUNKT.,negative,sb_10k
"@user Zuerst der XBox Controller, und danach die Bonbons um den Schmerz zu trösten.",neutral,sb_10k
man muss drittklässler lieben. vorpubertät for the win. :D,positive,sb_10k
Manche Menschen sehen ohne Schminke echt komisch aus o_o',negative,sb_10k
#GEWINNSPIELTEILNAHME #gratis! Mit Glück eine #Playstation 4✔ GEWINNEN? ➽http ✔ #gewinnspiel,neutral,sb_10k
@user Altmaier war schon hier. Aber auch schnell wieder weg... #Termine ;-),positive,sb_10k
Innerseelischer Konflikt :-[,negative,sb_10k
Merkwürdiger Traum!,neutral,sb_10k
@user deal! Helles? Augustiner? Was möchtest du?,positive,sb_10k
@user leider kaufen genau bei Sparkassen viele Leute sowas :(,negative,sb_10k
@user meine Erfahrungen: Cardio (&gt;30 min) &amp; low Carb.,neutral,sb_10k
@user Dieser Blick 'ne? Ich liebe den. xD http,positive,sb_10k
"@user soll tun,was er für richtig hält Dennoch sei mir erlaubt nicht glücklich zu sein,wenn 2 WM-Spieler verkauft werden #Gomez #Gustavo",negative,sb_10k
"Clogs: Birki SUPER BIRKI AS #68621, Unisex-Erwachsene... http #birki #blau #blue #sandalen #super #unisexerwachsene",neutral,sb_10k
"So unfassbar müde - gute Nacht, ihr Hübschen &lt;3",positive,sb_10k
Was für ein jämmerlicher Haufen. RT @user: Oracle: Open Source nicht für das US-Militär geeignet http #linux,negative,sb_10k
"Clogs: Ganter Sonnica, Weite E... http #520280570000 #clogs #damen #ganter #grau #pantoletten #sonnica #weite",neutral,sb_10k
RT @user: @user @user seine tweets haben zu 99% einfach keinen sinn 😂 http,positive,sb_10k
@user Das macht mir Angst.,negative,sb_10k
Gefragte Produkte: K&amp;N Luftfilterreinigungsset: ReinigungssatzDer Reinigungssatz besteht aus… http,neutral,sb_10k
"@user *schaut ihn nach dem Kuss an und muss anfangen zu lachen* ha ha du schaust so doof aus ,, schau mal in den spiegel :P",positive,sb_10k
zurück zum sushi house? RT @user: Geht gar nicht...hab schon wieder Hunger..,negative,sb_10k
Raus aus den Schulden: Peter Zwegat rettet Familienplanung eines Paares: Diesmal steht Peter Zwegat in seiner ... http,neutral,sb_10k
"""Ich hab das internet gelöscht"" Na dann herzlichen Glückwunsch!",positive,sb_10k
"Aogo? Wofür? Sinnlose ""Verstärkung"" #s04",negative,sb_10k
"Bundesliga Wrap: Eintracht Frankfurt bounce back, Stuttgart lose again http - #1 Fan @user",neutral,sb_10k
@user Natürlich :D was denkst du denn?,positive,sb_10k
Fressen Lieben Kotzen #veranstaltung http,negative,sb_10k
Also meinen namen eher nicht. Aber wir können natürlich auch mal aufnehmen. LG Schmiddy_LP (@user http,neutral,sb_10k
@user Die Liebe unter Verwandten. :'3,positive,sb_10k
@user ich werde halt trotzdem noch viel zu schnell mad,negative,sb_10k
Arbeitgeber: Studenten halten nicht mehr viel von Banken http,neutral,sb_10k
"@user Gute Nacht Angelika, schlaf gut und träume was Schönes! ♡",positive,sb_10k
"@user Wehe, ihr schaltet @user nicht pünktlich auf!",negative,sb_10k
@user was macht Obama wenn in Syrien innerhalb der nächsten 9 Tage wieder Giftgas von den Rebellen eingesetzt wird?,neutral,sb_10k
Endlich! Uli Hoeness schlägt zurück. #steueraffäre #stern #vorverurteilung #informant http,positive,sb_10k
"Ok ich komm so nicht klar, hab grade meinen gastvater aus England getroffen.",negative,sb_10k
#TVDuell Frage an die beiden : Ich muss mit weniger als 400€ im monat klar kommen warum wird die jugend die... http,neutral,sb_10k
"RT @user: ""Guten Tag, verehrte Fahrscheine... äh... Fahrgäste."" (Piotr Schuff)",positive,sb_10k
Oder vielleicht liegt's auch einfach an mir. Vielleicht bin ich einfach so abgrundtief scheiße.,negative,sb_10k
RT @user: RT @user: iPhone Gold. Das Ed Hardy unter den Mobiltelefonen.,neutral,sb_10k
RT @user: Welch geiler Slogan!! Besser geht's nicht !!!!!!!!! “@bvb_blog_berlin: EVONIK!!! TOP SPONSOR!!! http,positive,sb_10k
@user kent ten ns3eb kein chiwahed fdari :(,negative,sb_10k
"RT @user: @user : ""und sie sind also der Sohn von Frau blaskow?"" - nachtwächter des Hotels: ""und das müsst ihr jetzt auf…",neutral,sb_10k
Mukke machen war wieder mega gut! Jetzt wird erstmal schön geschlafen! #gutenacht #welt http,positive,sb_10k
zu große tunnel sehen so hässlich aus im going to vomit,negative,sb_10k
".. allein open source eine chance hat, käufer und besitzer von software zu schützen, daher wird es weitere angriffe gegen open source geben",neutral,sb_10k
#awww #Hasen #Kaninchen #rabbit #Babys #looove #bei #uns #an #der #schule! #so #flauschig #und #klein!… http,positive,sb_10k
@user in Deinem Zeitfenster sicher nicht. Aber ab KM 30 werde ich gerne nass ;-) @user @user,negative,sb_10k
Studie: Ökolabel für Autos bei Verbrauchern kaum bekannt http #Riester,neutral,sb_10k
@user @user gratuliere!,positive,sb_10k
Die Websites der NPD sind bei mir grade down. Dabei suche ich Argumente aus der rechten Ecke ... Unauffindbar. :/,negative,sb_10k
Verspätete Zahlung: Nach 17 Jahren erhält Mann sein Preisgeld http,neutral,sb_10k
Too much dessert! hehe http,positive,sb_10k
leider wurde um 17:06 aus versehen meine SIM gesperrt (GK) und nun kann ich weder telefonieren noch simsen // what to do? @user,negative,sb_10k
Der Herbst bringt große Raubfische http #angeln #herbst,neutral,sb_10k
"@user Ooook....enttäuschen nicht, sieht aber aus wie mehr als 20cm Unterschied, deswegen :) have fun",positive,sb_10k
Brauche mehr Hoodies... habe kein Geld.. fuk yu moni,negative,sb_10k
"@user @user Keine Pumpen im Tiefbhf? Liegt bei Hochwasser Tiefbhf unter Neckarpegel, so daß Abflußrohre nix bringen würden? #S21",neutral,sb_10k
@user lief risch gut;),positive,sb_10k
RT @user: Schule :( Nach diesem Wochenende einfach keine Lust....,negative,sb_10k
Alasan Kempf Tolak Gabung Juventus: Wonderkid Eintracht Frankfurt; Marc Oliver Kempf menolak untuk pindah ke J... http,neutral,sb_10k
@user woahaaa geil lea :) das muss echt ein geiles Gefühl sein. Krass. Glückwunsch :'),positive,sb_10k
Will einen neuen Header aber ich bring es nicht übers Herz mein jetzigen tollen Header zu entfernen ;-;,negative,sb_10k
"RT @user: Herr, breite Deine Arme aus und spende mir Schatten. Amen #jesus #christ #sonnenstich http",neutral,sb_10k
"@user Ich mag ihn auch echt gerne, haste fein gemacht!",positive,sb_10k
@user dortmund nicht schön,negative,sb_10k
RT @user: Kurzübersicht was wir #piraten im Bundestag erreichen wollen (1/2) #btw13 /bo http,neutral,sb_10k
"@user Guten Morgen. Wünsch' ich Dir auch! Muss heute aufs Zollamt fahren meine Quilts abholen - yay, endlich! Was liegt bei Dir an?",positive,sb_10k
"RT @user: ""Ich hab meinen Döner verloren. ICH SOLLTE NIE EIGENE KINDER HABEN. ICH KANN NICHT MAL AUF MEINEN DÖNER AUFPASSEN!""",negative,sb_10k
#opblitzkrieg Innenminister Pistorius täuscht Interesse an Datensicherheit vor! http #GAGA,neutral,sb_10k
Draußen grau &amp; regnerisch. Perfekt für 5 Folgen Shopping Queen. 👍,positive,sb_10k
@user's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,negative,sb_10k
"A13 Zwischen AS Kayl und AS Schifflange Bauarbeiten, Fahrstreifen gesperrt, Dauer: 22.08.2013 08:30 Uhr bis 16:00 Uhr #ACL_A13",neutral,sb_10k
♫ Lerelei Lerelei ohhhhhhhhh Lerelei ♫ Maite #EventoDigital,positive,sb_10k
Glückliche Pärchen. Ih. Pfui. Bäh. Aus!,negative,sb_10k
Schäuble: Neues Paket für Griechenland würde kleiner ausfallen – Presse http #dowjones,neutral,sb_10k
@user um chicken duh ily,positive,sb_10k
"RT @user: NSA-Kritiker Ilija Trojanow: ""Die Regierung verteidigt unsere Rechte nicht"" http",negative,sb_10k
RT @user: Onliekommunikation erzeugt soziale Kälte. #Symbolbild @user @user http,neutral,sb_10k
@user Hat bei meinen Facebook Freunden noch keiner gemacht xD,positive,sb_10k
RT @user: CDU/ CSU = Stillstand CDU/CSU + AFD = Rückschritt nahe zu ins Mittelalter,negative,sb_10k
#bz: Kein Geldbeutel: Karl Lagerfeld bezahlt niemals selbst http #berlin,neutral,sb_10k
@user lmao ich lach mich schlapp,positive,sb_10k
@user ok😔,negative,sb_10k
HR:  +++ Flum freut sich über Konkurrenz +++ Eintracht Frankfurts Johannes Flum hadert nach der knappen... http,neutral,sb_10k
"Ohne dich, bin ich wie ein Stern ohne Licht... ♡",positive,sb_10k
Josephine Angelini: Göttlich verloren http,negative,sb_10k
Offene Kamine Design: Tipps für ein gutes Geschäft Herd mit Hilfe von Auction Web-Sites bekommen http,neutral,sb_10k
"Bitte, bitte - haut voll rein. Lasst die BL nicht zu langweilig werden. Forever HSV @user: Countdown zum BL-Start....! Come On #BvB !!!",positive,sb_10k
@user ---- uuffffff,negative,sb_10k
Grand Theft Auto 5 - Erster DLC heißt angeblich »North Yankton«,neutral,sb_10k
@user Hübsch!,positive,sb_10k
"@user ""viel viel Koffein, wenig wenig Feingefühl""",negative,sb_10k
1. Gleichbehandlungsausschuss: 1. ordentliche Sitzung bereits passiert #uvsitzung13,neutral,sb_10k
@user sieht sicher cool aus zB mit Schwarzer Strumpfhose u Stiefeln!,positive,sb_10k
Einmal Weltuntergang zum Mitnehmen bitten. Danke.,negative,sb_10k
RT @user: PS4 / Xbox One: Ed Fries sieht große Publisher verschwinden http via @user #xboxone #playstation4 #konsolen,neutral,sb_10k
"Amazon Smartphones, Handys, Telefone, Zubehör &amp; mehr - immer günstig! http",positive,sb_10k
@user Keine gute Nachricht.,negative,sb_10k
"#2: Gangster Squad (Steelbook, exklusiv bei Amazon.de) [Blu-ray]: Gangster Squad (Steelbook, exklu... http #actionfilm",neutral,sb_10k
Wtf Genzlinger (Paul) aus New Girl spielt bei Being Human mit O.O WTF O.O,positive,sb_10k
Selten sinnloser Beitrag @user: Ahnungslosigkeit durch Digitalisierung http #realitätsferne #nichtsverstanden,negative,sb_10k
Ins Blog stellen oder nicht …,neutral,sb_10k
Köln Nachrichten: Gamescom 2013: Besucherzahlen explodieren http,positive,sb_10k
"Ich würds mir am liebsten meine Beine abhacken, so weh tut das. Offene Blasen, juhu ...",negative,sb_10k
"RT @user: Stiftung Warentest: ""Keiner schneidet gut ab"" 13 Onlinespeicher http ""Manko: Daten­sicherheit ..."" (German …",neutral,sb_10k
Ihre Augen entkleideten ihn geradezu - langsam aber sicher - Stück für Stück http @user #erotik #humor #liebe,positive,sb_10k
@user Und mein Fisch dauert noch 20 Minuten :(,negative,sb_10k
"Kind sagt, ihr macht immer nur Quatsch!",neutral,sb_10k
@user hahaha tragisches Ende einer wundervollen Beziehung,positive,sb_10k
"@user So soll's sein, hoffentlich überwiegt aber nicht das Leiden dararn oder darunter, aber Liebe ganz ohne leiden ist nicht zu haben!",negative,sb_10k
"@user Hilft Zeit, Arbeit und Geld sicher weiter, wenn man dann auf Twitter gegen Leute rantet. I see the point.",neutral,sb_10k
Aber wie cool war bitte der Kristen Stewart Tweet?,positive,sb_10k
@user Ka..ich träum immer unlogisch :'((,negative,sb_10k
"@user jag va hungrig, ok?",neutral,sb_10k
#psalm #23 #ich #will #bei #dir #bleiben #mein #leben #lang #gott #ist #immer #da #seine #arme #sind… http,positive,sb_10k
@user biological parents cause depression,negative,sb_10k
RT @user: früher war mehr 20:15 uhr.,neutral,sb_10k
"RT @user: Super: #Gysi klarer Gewinner bei ARD #ueberzeugtuns zur #btw13 mit 45,3 %! http",positive,sb_10k
@user Frühdienst und leider nicht am WE frei. Schlaf gut,negative,sb_10k
Hola @user,neutral,sb_10k
Qualität Alter Klassikgitarre Sehr Gute Klang und Gut Erhalten: Hamburg | Qualität Alter Klassikgitarre Sehr G... http,positive,sb_10k
@user @user ich erwarte gar nix mehr vom @user,negative,sb_10k
Robert Hartmann leitet Spiel gegen St. Pauli http,neutral,sb_10k
@user da bin ich in letzter zeit auch öfter und heute war es da richtig schön :3,positive,sb_10k
@user wieso sollten man Leute für Dummheit belohnen?,negative,sb_10k
"Preisabschlag 50% Preis: 15,00 €. Textilien: s.Oliver SELECTION Damen Bolero 3/4 Arm 11.307.39.1820, Gr. 34,... http",neutral,sb_10k
„verfluchte scheiße geil“,positive,sb_10k
Irunge metu getehe-_-,negative,sb_10k
Die besten Schweizer Kredite des Monats Juli 2013! http,neutral,sb_10k
