text	label
Es que por las noches en mi cuarto y mi sobremesa me angustio sabéis  Me vengo al sofá con el portátil y el ventilador y eso	negative
@user Yo estoy valorando Movistar. Son careros, pero tienen buenas ofertas para el primer año. Y luego ya se verá...  @user	neutral
me encantaría mucho tener una buena cámara y saber como usarla a la perfección	positive
Cuando contrato 500mbs extra y llevo consumido 3 Gb JAJAJA cuando vea la factura no habrá tanta risa	negative
Casi me quedo dormido en el bus hasta Trujillo	neutral
@user gracias por tu atenta y puntual bienvenida al curso online. Va a ser un placer trabajar contigo	positive
Quieras o no, vivir rodeada de mar, te influye.  Paso un par de semanas sin ir a la playa y ya me hace falta.	negative
@user MEMEO AJAJAJ Pues yo llevo.. 3 años sin dar educación física	neutral
Estoy contenta, acabo de ver que los gustos que en algún momento transmití sobre una banda en específica, ha llegado a otra persona más.	positive
que te echo de menos cosa chicaa!   http	negative
"@user @user @user @user ...""futbolizando"" la afición auitomovilística."	neutral
Ey @user me gustaría escuchar #UnMinutoSinDolor, nuevo single promocional de @user en #LaMejorVariedadMusical de @user	positive
Preferiría discutir con un umpalumpa que con un (a) cristiano (a) conservador (a) de derecha.	negative
A un paso de darle una vuelta completa a nuestro sol Lov u @ El Tizón	neutral
Una pizza. Una conversación amena. Amigos. Buena noche	positive
Massimo Bottura está en América. Está en México. Y yo estoy aquí, acostada en mi cama, sufriendoooo!!! Quiero conocerlo	negative
@user llego a saber que zafreo es igual a cerveceo y voy	neutral
Buenos días amigos de Facebook   ¡¡Volvemos a tener Granizados de… http	positive
Soy la peor basura del mundo porque, justo hoy Andrea tenía que verme con otra mujer, que mal me sentí.	negative
@user yo me mande a traer una XL por ebay y me queda enorme y eso que estoy panzon jaja	neutral
El día 2 tengo los exámenes, suena lejano pero es la semana que viene jajaxd	positive
Desesperada estoy, trabajaré en cualquier cosa	negative
@user Hahahaha no me enoja. Solo juego aunque es cierto	neutral
@user ¡muchísimas gracias Blanca! La verdad es que es un plato fácil pero muy rico y vistoso	positive
Estoy segura que esta fue mi última entrevista a Jaime Saavedra como ministro de Educación. Vamos a perder un gran ministro.	negative
@user @user es que hablo de sus correos corporativos en sus PCs	neutral
Pensé que los hacías y compartias por aquí en plan espontáneo, no que tenías una cuenta específica @user. Follow you now again  .	positive
@user porque si digo que quiero mamón chino me dicen una vulgaridad	negative
Ay Dios he pecado, pero es que ese bikini estaba re lindo y necesitaba bronceador	neutral
Me voy mañana para la playa, confiando que el sol me quite esta gripe tan horrible.	positive
@user Eso es antiguo ya	negative
No Dennis, no puedes cometer los mismo errores, es hora de cambiar y cometer nuevos errores	neutral
@user y si puedo trabajar en Madrid, Buenos Aires o Bogotá yo sería también muy feliz hihihihi	positive
@user Llévales bibliografía! La evidencia en educación médica existe	negative
@user pero podrías rescatar las cosas buenas que te pasaron ánimos	neutral
@user que te vaya bien por Murcia mala persiana	positive
@user ooops cierto. Me mata @user	negative
Último dia en Elche, ahora toca Benidorm	neutral
@user jajajaja yo creo que esa fue improvisto eh! muchas grasias hermosa!!	positive
@user pura vida. Ya llamé pero fue como no haber llamado.	negative
@user Ya ves, parece un comic más maduro pero el dibujo se delata solo	neutral
Tenemos nueva actualizacion en F1 2016! Muchos cambios y mejoras   http	positive
Me gustaría que Movistar no me deje colgado sin internet después de haberme ido de Orange	negative
@user hmmmm no sé, aún las siento pegadas en el cielo de la boca	neutral
Segunda sesión del día y ahora ya voy notando la adaptación    Muy cómodo  En ocasiomes hago… http	positive
Estos días me encuentro muy débil... espero que se me pase pronto!!!	negative
@user Cual es tu helado favorito y comida? Como te parecio Costa Rica cuando viniste y a donde fuiste? Sigueme pls saludos bye	neutral
@user Jajaja ahí tenemos gustos diferentes pero así tb se puede hablar de todo  #TonyYSorayaEnMalaga	positive
@user pff... Cada vez tengo más claro qje soy mura rara	negative
@user una gran oportunidad para que disfrutemos (con @user ) de su trabajo...	neutral
No hay nada mejor que ver el estreno de #RogueOne con la mejor compañía	positive
@user yo lo único e puedo rescatar es TØP y Coldplay,pero no tengo un cinco.	negative
2 meses que parecen una eternidad. no sabes como me haces falta mi querida abuelita	neutral
"@user Qué buena pinta.. se parece mucho a un ""suquet de rape"" por aquí"	positive
@user Porque era el primer semestre y te daba miedo faltar. A ver si este año nos abandonas menos.	negative
@user acabo de subir una foto con él, pero es el mismo nombre que mi twitter	neutral
Pensar en irse pronto a la cama y ver que dan 2 capítulos de #minorityreport la mejor manera de alegrarse la noche	positive
Como dice @user , se escapa otro verano en un furgón blindado    @salaBBK #Bilbao #QuiqueGonzález  http	negative
@user Exacto! Todo lo que él hace lo hace con el corazón y desde el corazón	neutral
Bueno, ya he montado la biblioteca y de no tener espacio, con ella me sobran huecos jajaja En unos años estara llenita	positive
Con lo que voy a gastar comprándome algo para halloween me compro una mudada y de paso la entrada en 5 mil	negative
mi hermoso @user esta que hace live en ig y no puedo ver me quiero morir queria un saludo para las @user	neutral
La final de @user esta esta muy interesante	positive
mi vida es una mierda primero me enamoro de un macedonio en ibiza y ahora del timbales de la panorama	negative
Estoy bien  Muchas gracias a aquellos que preguntais, el problema es que hoy no me dieron cita.. dijeron que imposible	neutral
Es que es taaaaaan bonito	positive
Pero tenemos fe en que el TEC sea igual de masoquista que siempre y nos haga ir a como de lugar.	negative
Miraflores dime que dentro de ti hay buenos polos	neutral
Recuerdo cuando le escribía a mi hermana @user para que me motivara y me hiciera sentir útil. Dios me dio a la mejor hermana	positive
@user @user jaja y por que lo peor, los juegos de Ubisoft no son tan malos, lo que si es un poco malo es ser solo de Sony	negative
@user no porque no los tienes activados a todos	neutral
La vida hay que verla de manera optimista. Hay que luchar, hay que ser fuertes ante todo.	positive
@user una especie de Titanic pero en versión cutre no?	negative
@user hola, te contamos que el incidente que tuvimos con el aspersor ya se solucionó ¡Te esperamos pronto!	neutral
Hoy fue la primera vez en 20 años de vida que me comí un Chifrijo jaja Sabía rico, pero si el chicharron no tuviese pellejo sería mejor	positive
@user su madre sé suicido y la encontró Chelo muerta	negative
@user FELIZ CUMPLEAÑOS JULIAN Z ! q Dios te bendiga muchísimo, un fuerte abrazo desde Huacho	neutral
@user Buenos días, un éxito su maratonica, yo me sumé y sé que van a llevar mucha alegría a personas que están sufriendo	positive
@user Me enamoré de una bruja, dos veces, es que no hay tanto gato so cansino	negative
Ojalá todos tuvieran un techo y comida y pasar una buena noche buena	neutral
Recibir este nuevo año en familia es lo más bonito y con un corazón agradecido por tanta bendición de nuestro amado Dios. #Feliz2017	positive
Ha muerto mi profesora de volumen/escultura y en serio que bajonazo	negative
@user No lo soy lemado	neutral
@user que yo soy fiel tío	positive
@user ni siquiera llegué para ver las competiciones de Río en directo, solo las barras asimétricas de Aliya	negative
¡Hola @user! Una pregunta? La visita a la fábrica es gratuita o hay que pagar algo? Un saludo bonicos y bonicas mios!	neutral
@user esa está genial en serio, vamos, vamos un día	positive
Ya se que soy lo peor pero jo	negative
@user somos dos! jaja ahora eres Martín? oye voy para Lima el prox mes, para el reencuentro d la u, avisas si estarás por esos días	neutral
Algo bueno que le puedo encontrar al incendio de Villava es que esta tan cerca del Instituto... seria una pena que se quemase...	positive
El problema de las ofertas ahorita, esque no llegó al mínimo para regalarle a mi amigo secreto. Y siento que lo voa estafar	negative
-Amor 1:02 : Acabo de ver a mi hermana con su pretendiente -Camila Díaz 1:03 : uyyy no te exhaltes es normal jaja -Amor 1:04:Casi le pego	neutral
@user se habia puesto octavo pero en la última vuelta se ha puesto 4	positive
Tan desesperado que hasta stalkea	negative
@user Yo tengo un par, pero son sólo R	neutral
@user Es una buena forma de dar la bienvenida a mi casa	positive
me cago en dios ya no soy teen el cumpleaños más triste de mi vida	negative
Me recomendais alguna silla gaming buena please	neutral
@user tengo que hablar todavía con las librerías pero a ver si cae la primera este mes ya  @user	positive
@user una oleada de cosas homófobas días anteriores	negative
me olvide de un pequeño detalle y ahora debo ir a Wong	neutral
@user @user @user @user @user felicidades chicos !!nosotros como vuestros fans estamos super orgullosos	positive
Tan sólo es un mal día no una mala vida	negative
Que ganas de cagarla y decirle a mis papás que no se quedó donde una amiga si no donde su nuevo novio	neutral
@user ahh ya ya jajaja. Bueno, buenas noches, que descanse	positive
@user Yo mismo quiero hacerlo pero muchas veces me da pereza y me enfado conmigo mismo	negative
@user oye pero es carbohidrato	neutral
Soy muy poco cariñoso pero el amor esta	positive
@user hoy te he visto (y tu a mi) y no me has saludado, mala gente  (no te dije nada porque ibas acompañada)	negative
Todos vamos a ser puteados mañana, bonita Navidad eh #despedidos	neutral
@user La vida nos lleva por caminos inextricables jajaja Me alegro de que te haya molado el programa de hoy	positive
Mi imposible quiere irse a Europa. Yo tenía pequeñas esperanzas sabiendo que era imposible, pero ahora se las lleva para Europa	negative
@user pero no es lo mismo	neutral
@user que nos regales con capturas de imagen de tus actividades ya no es sorpresa. Lo sorprendente es que tienes inivitado!	positive
@user y vos tan sano	negative
@user @user Vaya. No hemos invitado a nadie, la gente sea ido metiendo sola a la conversación.	neutral
@user @user @user @user @user soy la de atras JAJAJA me meo jo que foto mas chula	positive
Me cago en la puta ola de calor que está haciendo  haber si nos morimos	negative
.@user hola, envié un correo debido a que mi usuario está supendido. Quisiera me ayuden con el inconveniente. Gracias	neutral
@user en eso estamos claros, pero yo tengo fe en que los ticos somos solidarios cuando mas se necesita	positive
@user lo siento Juan ya sabes que soy hetero	negative
Yo todo feliz por recibir la orden patronal Y DE AHORA EN ADELANTE VA A SER DIGITAL	neutral
Tengo hora y media libre en Heredia.	positive
por qué el concurso de #SoyJustDancer es solo para españa? @user	negative
@user @user ¡Hola, Irene! Para que la participación sea válida tiene que ser a través de Instagram	neutral
@user @user Bien! Yo no se que tiene el mundo en contra de la tercera generación  Mi fav es la primera pero merece la pena.	positive
@user @user mis amigos hablando jodes .... K bonita amistad	negative
. @user necesito el libro de @user. Y también esa obra q os comento que no acabo de localizar. En breve, pasaré a veros	neutral
Buenos dias, vamos a hacer algunos recados y a empezar el dia con energia!!	positive
@user ni tu como soportas el calor sevillano hija mía	negative
El viernes dejo de ver a muchas personas por un buen tiempo y ah la	neutral
Buen partido a todos @user , suerte en la final de losers y a ver si nos volvemos a ver en la gran final. Saludo a esos casters	positive
Ahora que estoy en Madrid casi no puedo hacer fotos chachis, solo a mi careto y no	negative
A las 17:30 pillo el bus	neutral
@user Pablo de día y Paula de noche  Aquí me tenéis. Un verdadero placer chic@s!	positive
@user @user @user lo mas gracioso es que diciendo esas cosas solo fomenta aun mas el odio hacia el feminismo	negative
Tres cosas para lo que no soy buena: 1- cocinar 2- maquillaje 3- cantar. Pero así me quieren	neutral
@user 👍🏻 aunque mejor todavía no tener caja tonta.  Desde que no veo la tele el día me cunde mucho más	positive
@user @user ya lo sé, pobre Uno  Te acompaño en los feels	negative
@user Seguirme es lo único que tienes que hacer.	neutral
@user Toca un tema maravilloso, porque sin dejar de ser ficción es algo que podría darse. Un Gran Hermano vol.02	positive
Terminarán odiándome, como casi todos los padres que me conocen	negative
Camino a casa solo fueron 3 chelas	neutral
Hoy ha hecho un día espléndido. En todos los sentidos.	positive
@user Pues tuvo que ser al ponerme el pijama pq últimamente uso vestidos largos. Tengo un ronchón considerable	negative
@user igual Diana desearte una feliz navidad espero la pasé muy bien con la familia Dios te dé muchas bendiciones te amamos	neutral
amo el fanart de roe deer	positive
Menciono a Sofía en cosas bonitas y ella me lo paga bloqueandome por wa	negative
@user me pasa exactamente lo mismo	neutral
@user Gracias primito, le haré presente los saludos! Estás invitado si puedes vienes	positive
Este día sera, muy pero muy largo ..	negative
@user si , tengo q ver, para ir a la clínica tengo q pedir mínimo 2 días de vacaciones xq ni carnet tengo y no tengo dias	neutral
@user Mira,así haces ejercicio JAJAJA	positive
Más le vale venirse porque hacerme ilusiones está feísimo	negative
En pocos minutos empieza Combate!! Usa el HT #CbtHastaSiempre y coméntanos que fue lo que más te gusto de tu programa favorito...	neutral
@user jaja ya veremos... Que siempre es mejor poco de calidad que mucho... Espero coincidir con los que quiero... Abrazo crack!	positive
hoy ha sido un día muy malo para mi	negative
Cada dia se acerca mas la navidad agamos que todos los niños tengan un motivo x cual sonreir invitalo a tu casa buenos dias!!!!	neutral
Hoy por primera vez me ha funcionado el sad.	positive
Que triste que conozcan el Trap por esos artistas y no por el Trap genuino	negative
Feliz de ver a mis amigos felices #BuenaVibraAlFin	neutral
@user @user @user me lo pase genial	positive
Puto, PS4 pro se queda pillado( congelado), pensaba que era solo yo , pero no , ya son varios amigos que es lo mismo	negative
@user Muchaas!! Y algunas muy bonitaas! Pero es verdad que se tiende a interpretar los 40 principales..	neutral
@user bueno igual la veré porque el protagonista es muy guapo	positive
Mi consejo para sacar notas molonas es... ESTUDIAD y dejar de bajar tanto a cangas	negative
Quiero como tener carro para hacer todo rápido	neutral
