text	label
Tem @user falando de #MisterBrau Quem atacar, eu vou atacar!  #MaisVoce	neutral
Adorei o rapaz de camisa preta e jaqueta amarradas na cintura. Ele dança so quando o tchan canta. Kkkkkkkkkkkkk... #AltasHoras.	positive
Obrigado #MasterChefBR por mais uma quarta feira cheia de sono 😴😴	negative
"A expressão ""levou o farelo"" não é pq a pessoa se lascou? Kkkkkkkkkkkkk #VideoShowAoVivo"	neutral
A RAZÃO DO MEU VIVER COMEÇOOOOOU #MasterChefBR	positive
Todas as novelas que a ingrid Guimarães faz ela está baranga #VideoShowAoVivo	negative
Eu nao assisti essa temporada de #MasterChefBR mas adorei a bee q foi eliminada essa semana usando os memes do #RuPaul	neutral
"Ai gente essa música é a melhor né? #TremBala #PadreFabiodeMelo #ConversacomBial "" Sorria e abrace seus pais enquanto estão aqui..."" s2"	positive
Não acredito que time azul perdeu 💔 #MasterChefBR	negative
#Encontro uma piada atrás da outra	neutral
Joca lindo como sempre ❤ Mostra o Look hahahahaha  #VideoShowAoVivo	positive
Pq essa vaca não deixa a criança no chão? Saporra tá causando #encontro Lugar de criança é numa jaula. Mudando de canal. #odeioCrianca	negative
A idade não interfere nada mas sim muitas pessoas que tem preconceito #Encontro	neutral
"De um lado ""É o Tchan"" e do outro ""Vanessa da Mata""... Muito bom! #altashoras #paz"	positive
"""É a minha oportunidade de calar a boca desse povo que ta falando que eu não sei trabalhar em grupo"" Não sabe mesmo Leonardo! #MasterChefBR"	negative
Ana Paula chegando de fininho para comer o prato da Paola #MasterChefBR	neutral
A Sandy é tão linda que dói de ver #sandy #encontro	positive
AI do #VideoShowAoVivo se nao tiver gravado os bastidores do parto eu nao vou responder por mim sério @user @user	negative
Imagens raras e inéditas do último aniversário de Hebe, em 8 de março de 2012, no #MaisVocê	neutral
-Posso pegar na sua perna? Namaria representando a minha vontade nesta manhã ^_^#MaisVocê	positive
#VideoShowAoVivo... Não aguento a chatice da Sophia Abrahão... Está sempre tensa, sorriso artificial, postura contraída e torta... Não dá...	negative
#VideoShowAoVivo PODE FAZER LOOK MASCULINO TBM	neutral
Nossa Cibele arrasou, no seu casamento #VideoShowAoVivo	positive
Ai que bosta, de novo matéria de frango a passarinho, pula para os convidados caramba.   #MaisVoce	negative
#TheNoite com Carlos Alberto de Nóbrega no ar! @user	neutral
inclusive vou almoçar assistindo meu mozão #MasterChefBR	positive
Na moral a Fátima Bernardes ta ficando entrona,chata igual o Faustão #VideoShowAoVivo	negative
Alguém sabe o que aconteceu com a Laura Müller no serginho? #altashoras	neutral
Cortez o melhor #VideoShowAovivo	positive
A geração nascida pelos 1940 mais ou menos é mto retrógrada.N tem como modificar essas cabeças.Só atrapalham na criação d netos #Encontro	negative
o nariz é igual da mãe  #EDeCasa	neutral
Essa diversidade de Ingedientes do Pará é espetacular #MasterChefBR	positive
Já pensou? Serginho pedir perguntas e ninguém ter nenhuma? Ninguém levantar a mão?! #altashoras	negative
Né que Arnaldinho tá no #encontro hoje. Que tiro	neutral
Vale Tudo no #Encontro: novelão influencer ❤	positive
"Ridículo Namaria dizer que ""tem brigadeiros melhores"" #Atardeesua #MaisVoce"	negative
Ninguém saí da sala!!! Ana Maria está ensinando a passar roupa!!!  #MaisVoce	neutral
@user  Filhos são uma benção na nossa vida, tenho gêmeos já estão com 21 anos... #AltasHoras #DiaDasMães	positive
Sofri muito com a saída do meu amor Victor do #MasterChefBR	negative
Se fosse ligação nosso amor seria enganooooooo  @MaiaraeMaraisa  #MaiaraeMaraisaNoBial #ConversaComBial	neutral
Ele é muito fofo #TheNoite	positive
Hora de virar sardinha no metrô em homenagem à prova do #MasterChefBR de ontem	negative
Gente é Fatima Bernardes. Kkkkkk #VideoShowAoVivo	neutral
MORTAAAAAAAAAA 😂😂😂 #TheNoite	positive
EU ESTOU EM PRANTOS #MasterChefBR	negative
#MasterChefBR Léo sai da competição	neutral
Pelo amor de Deus! Deixem esse tchau do @user pra sempre no final @user ❤️ #TheNoite	positive
De boa, a gente tem que falar sério nesse momento: que porra é essa no #masterchefbr de exigir uma prova usando CALDO KNOR?	negative
Aquilo não é uma calcinha... é quase uma bermuda #maisvocê	neutral
Melhor episódio da temporada do #MasterChefBR só fecharia com chave de ouro se a Miriam saísse. O demônio essa mulher.	positive
quando o cantor começa a cantar a música diferente da original, isso quer dizer que ele já deve tá de saco cheio de cantar ela #altashoras	negative
Carlos Alberto vai virar Youtuber #TheNoite #APracaENossa	neutral
Pode shippar o @user e a @user ? &lt;3 #MasterChefBR	positive
queria @user sentadas aqui no sofá de casa conversando cmg mas enquanto isso vamos vendo a #ConversaComBial #MaiaraeMaraisaNoBial	negative
Ana parece aquela amiga que dá PT e se acaba na night. #MasterChefBR	neutral
#thenoite.@user massa hoje	positive
#MASTERCHEFBR tem q sair a Miriam já deu já... chatice	negative
Sou apaixonado pela chef Paola  #MasterChefBR	neutral
é legal ver a sua colunista preferida na tv. A @user está no #Encontro	positive
Essa músiquinha não tá ajudando :( #MasterChefBR	negative
Eu lavo louça e sou homem (só nao lavo banheiro rsrs)  #Encontro	neutral
Porquê, quando a gente gosta muito do entrevistado o tempo passa muito rápido? #MaisVoce	positive
pq o Victor B saiu do #MasterChefBR	negative
Terça (16), séries e Talk Show da GLOBO marcaram:  #MisterBrau 20.7 #OsDiasEramAssim 15.1 #ConversaComBial 8.2 #RushMedicinaVIP 6.3	neutral
"Muitos vão te dizer ""Eu Te amo"", mas Amor de mãe não se discute! #altashoras *Mary Help...💞😹🔥"	positive
Tô com saudades do jogo de panelas #MaisVoce	negative
#TheNoite Vamos deixar o Brasil sem presidente , agente faz um Grupão no Whatssap e vai decidindo as coisas ;	neutral
CLIPE NOVO COM TERESA E DULCE EU NÃO VOU AGUENTAR 😢😭😍😍😍🙆🙆❤❤❤ @luceromexico  #DomingoLegal	positive
Num vejo nada q preste #MasterChefBR	negative
#DomingoLegal sao sebastiao do paraiso MG! Cidade pertinho de franca onde eu moro	neutral
#MaisVoce @user 😍😍😍  Ana Maria Braga deita no chão ao vivo, enquanto um cara gostoso faz movimentos sensuais em cima dela 😂	positive
Capacidade de gostar dos piores, só Jesus ! #ConversaComBial	negative
Atílio e sua salada pra próxima audição do #MasterChefBR! #PorAmorNoVIVA	neutral
Patrícia Poeta magérrima, finge que come e de tdo no #EDeCasa, qual o problema da Tais Araújo que é atriz ter fingido que comia abóbora?	positive
Nessa prova de eliminação do #MasterChefBR  de hoje.. o unico prato que eu tentaria comer era o da yuko.. Sardinha bléhr	negative
Já vi tanta luta e tanta malhação hoje no #MasterChefBR que nem preciso ir amanhã na academia. será que vale?	neutral
"""Cê esqueceu a letra?"" Kkkkk adorei essa agora #Encontro"	positive
- Quantos clipes?  - Um monte - Quantos?  - uns 7 ou 8.  . . . #altashoras	negative
Oq temos para esse final de sábado??? Uma dose de #altashoras	neutral
#VideoShowAoVivo.  É ou não é a  filha de @user  ali, com Chacrinha?  Lindas!	positive
Ninguém aguenta mais a Mirian e o Leonardo #MasterChefBR	negative
Gente a Ana kkkkkkkkk #MaisVoce	neutral
bela gil é toda calma né? bem good vibes adorei #altashoras	positive
Enquanto isso Mirian e Nayane continuam, aff #MasterChefBR	negative
Já começou o #TheNoite	neutral
@user segurando o sono só pra vê vocês #MaiaraeMaraisaNoBial #ConversaComBial	positive
"""Eu não vou passar vergonha no meu próprio programa"" mas você sempre passa @user #TheNoite"	negative
Gente, já pensou acontece uma briga real entre os convidados!? #MasterChefBR	neutral
#ConversaComBial Que tema importante. Democracia ! Comunicação popular é o melhor caminho!!	positive
Eu ja sabia só não respondi porque queria deixar outras pessoas responderem  #VideoShowAoVivo	negative
Escondendo essa barriguinha de que? De nhoque né hahahah #VideoShowAoVivo	neutral
#MaisVocê eu n posso ver essas máquinas,q da vontade ter tds	positive
#Encontro  para  essas cantoras sertanejas bregas de hoje em dia que dizem que não existia dupla sertaneja feminas antes viva #IrmasGalvao	negative
Já fui na padoca, fiz café da manhã pra Mainha e agora tenho q pensar no almoço. Vai ter que baixar um #Masterchefbr	neutral
tenho que ir dormir mas o #MasterChefBR tá maravilhoso hoje	positive
@user @user Isso @user pede o fôlego e volta pra casa, pois ninguém mais aguenta você! #MasterChefBR	negative
Olha, amigo, eu sou a favor do desarmamento pela menor chance possível de levar um tiro, que tal?...#TheNoite	neutral
Prova muito emocionante, Não Vou Negar Que Chorei  #MasterChefBR	positive
#MasterChefBR MANO, OQ ACONTECEU ALGUÉM ME ATUALIZE	negative
#thenoite 🎶🎼Se essa rua fosse minha...eu mandava ladrilhar...🎼🎶 Com pedrinhas de brilhante Só pro meu am♥r passar...🎶🎼 Bons tempos	neutral
Essa temporada do #MasterChefBR tá MUITO melhor que a temporada passada, socorro.	positive
Trem Bala 😩 a música é boa, mas já enjoou 😄 #ConversaComBial	negative
E o barato de ter família grande é q vc não tem problema em socializar. Vc estranha qdo fica sozinho. #Encontro	neutral
Nossa, a inteligência e a sabedoria do Padre Fábio de Melo e ainda sendo entrevistado por Bial....que #TDB #ConversaComBial	positive
Não quero q o Douglas saia,pq acho ele bom cozinheiro e um docinho d gente.Nem q a Mirian saia,pq quero ela sendo má em grupo #MasterChefBR	negative
ELVIRA E GERMANA RAINHAS #VideoShowAoVivo	neutral
Esse @user é mt gato, sangue de Jesus tem poder #DomingoLegal	positive
#VideoShowAoVivo 😔 que saudade desses seriados	negative
#TheNoite Matheus Ceará só fala merda slk. Kkkkkkkkkkmk	neutral
@user melhor prato da noite #MasterChefBR Love u	positive
Bicho o cara falou um monte de merda em rede nacional, coragem né? Tem gente que tem muita coragem mesmo #Encontro	negative
A Sophia Abrão tomou o lugar do Joca Lopes no #VídeoShowAoVivo?	neutral
Antônia Morais, talento e beleza que vêm do DNA! #VideoShowAoVivo	positive
O #MasterChefBR me deu fome ontem ushausha	negative
Vamos subir a tag  #bolsonaroEuconfio ... quem vem comigo? #MasterChefBR #OutraAmazônia #ProgramaDoPorchat #LulaEuConfio #AForcadoQuerer 😘	neutral
Irmãs Galvão que amorzinho! Minha avó gostava tanto....bateu aquela saudade agora.... #Encontro	positive
É agr a hora da verdade bye bye Miriam #MasterChefBR	negative
Vanessa Da Mata depois de muitos anos e a voz é a mesma. #AltasHoras	neutral
Cara fala sério, @user vc é demais! #ConversaComBial	positive
Coitado do Douglas  Ele era mto criativo e cozinha mto bem, mas nem sempre sabia usar isso a seu favor no #MasterChefBR	negative
"@user pro @user: ""Eu vou tentar trazer o ""tômpero""""! 😂😂😂😂😂😂😂😂😂😂 #MasterChefBR"	neutral
@user lindo no #EdeCasa😉	positive
Passei mal assistindo a prova na parte que o Vítor se corto meu Deus quase desmaiei de vdd #MasterChefBR	negative
KKKKKKKKKKKKKK JA DEU AQUELA BULINADA NA JU #TheNoite	neutral
Se liguem no #AltasHoras que a maravilhosa @user tá lá 💙	positive
#Thenoite pq os brasileiros qdo vão lá fora se esforçam p falar inglês sendo q aqui qnd vem internacionais não tentam falar nossa língua?	negative
Daqui a pouco tem #MasterChefBr e nós tem escondidinho	neutral
Aquele momento que você fica quase 24 horas sem entrar no Twitter para não saber quem saiu do #MasterchefBR	positive
Pela primeira vez não tenho vontade de comer o que eles preparam... #MasterChefBR	negative
Fico me perguntando, será  que os filhos da Bela Gil comem de sobremesa pudim de chia com calda de mirtilo? Kkkkk #AltasHoras	neutral
O Thomas é a coisa mais gostosa desse mundo,q vntd de apertar ai mds #AltasHoras	positive
Chorando ainda a saída do do @user do #MasterChefBR 😭😭😭😭😭😭😭😭😭😭😭😭😭	negative
@user  #MasterChefBR @user  miga????? Isso é verdade?	neutral
"#VideoShowAoVivo Melhor pessoa ""Sophia Abrahão""... mesmo estando atrasada chega arrasando. Muito divertido o vídeo show de hoje."	positive
Aí meu Deus, eu passo mal com essa Contagem final... Socorro 😰😰  #Masterchefbr	negative
Ansiedade por estar bem sempre, por sempre fugir do mau momento. (EU todinho) #ConversaComBial	neutral
Maluma gatooo. Ja quero casar e ter filhos #TheNoite	positive
Porra ana maria ela n come abóbora e acabou, supera n é td mundo q gosta de abóbora #MaisVoce	negative
Por onde apresentamos a peça temos recebido vários relatos de abusos, pessoas se abrindo pela primeira vez #Encontro #HospitalDeBonecas	neutral
Namaria tá impagável hoje vestida de unicórnio . A tiara foi a cereja do bolo rssss #MaisVocê	positive
Credooo qto sangueee #masterchefBR	negative
Estou esperando Laura  #AltasHoras	neutral
#VideoShowAoVivo Oi amores,que tal a Sophia fazer um  Filme sobre a Cláudia Raia e ela seria A própria Cláudia, bjos	positive
ahhhh... uma semana pra ter #MasterChefBR de novo... :(	negative
CADA DOSE CAI NA CONTA E OS 10% AUMENTA AI CÊ ME ARREBENTA E O CORAÇÃO NÃO GUENTA #ConversaComBial	neutral
ZzzZzzZZzzzZzzzz... dia Pós #MasterChefBR  Sempre vale a pena ser um zumbi no dia seguinte 😴😴😴	positive
Hoje tem o Fogaça em A Prévia, só assim para eu assistir essa porcaria. #MasterChefBR #APrevia	negative
Sexta (12), as séries e Talk Show da GLOBO marcaram:  #OsDiasEramAssim 16.4 #ConversaComBial 7.5 #Homeland 6.7	neutral
"@user Drauzio Varella? Tiozinho abortista, um poço de progreçyzmu. Vou assistir pra contar as ""lacradas"" que ele dará. #ConversaComBial"	positive
O @user deve estar armando esse #MasterChefBR hoje. So as coisa nojentona.	negative
@user mais um dia de trabalho normal, né? #MasterChefBR	neutral
"João Vicente: ""minha mãe acha que a novela toda ta errada e o Lázaro ta certo"" BERRO #Encontro"	positive
aaaaaa Douglas não pode sair nao pfvvvv #MasterChefBR	negative
"""Poder é um espaço abstrato que jamais permanece vazio "". #ConversaComBial"	neutral
O Masterchef hoje foi lindo e emocionante. Ver a garra de uma pessoa quando ela deseja algo é lindo e motivacional. #MasterChefBr	positive
Mas essa moça é bem sem graça pra apresentar esse quadro hein?! Só fica calada. Animação filha... #EDeCasa	negative
era alguma regra ser tudo verde todas comida? #MasterChefBR	neutral
@user @user Contando os minutos  Amo #MasterChefBR  O melhor programa brasileiro de gastronomia 😍😍❤	positive
O cabelo da Namaria está amarelo? #MaisVoce	negative
Hoje ta tensão nível Hard no #MasterChefBR  😱😱😱😱😱😱	neutral
ai eu gosto de ver hein, vamos vitor b  #MasterChefBR	positive
Por favor não me odeiem! Mas não suporto É o Tchan mais. Muito por detestar o Compadre #altashoras	negative
Que tal ouvirmos Banda Donica? Ė trazer Caetano, através do seu filho. 🎶🎹🎶🎸🎶 #VideoShowAoVivo.	neutral
Socorro tô nervosa #MasterChefBR	positive
"E ganhar uma NOTA PRETA? ganhar uma ""nota preta"" é ganhar muito dinheiro. #Encontro"	negative
Feliz Dias das Mães #DomingoLegal	neutral
Tem dois bonitoes na minha tv  MAS OS MEUS OLHOS SO FOCAM NA FATIMA! Woww  #VideoShowAoVivo	positive
Maluma só me lembra a Anitta desculpa jjkkkkk #TheNoite	negative
Precisamos falar mais sobre ansiedade e depressão. #ConversaComBial	neutral
Alô @user @user @user tem especial de 30 anos da Praça no #TheNoite hj. Bora divulgar	positive
"""tá apertado"" ""mas tá bonito"" a triste realidade da vida #VideoShowAoVivo"	negative
Depois de todas as perguntas eu tenho certeza que sou pessimista Hahaha #Encontro	neutral
Vídeo show me amorro #videoshowaovivo	positive
Migo a expressão negra/negro é utilizada como conotação negativa na língua sim e é uma forma de racismo! para de bostejar please #Encontro	negative
"Cantou ""eu acredito"" já sabemos quem será eliminado, né migos... #EuAcreditoFail #MasterChefBR"	neutral
Gostaria de vídeos da sandy cantando evidências no #encontro na minha mesa agora já por favor eu imploro eu preciso disso	positive
Acabei de ver #MasterChefBR e tô um pouco abalada com essa eliminação 😢	negative
@user O que seria do jiló se todos gostassem de abóbora, não é?! #Diva #ThaísAraujo #MaisVoce	neutral
Hije tem #MasterChefBR ai que tuuuuuudo	positive
Queria a Aderlize na #EquipeAzul #MasterChefBR	negative
Aproveitando que o assunto é política, só queria dizer que eu sou um bom partido. mandem direct ❤️ #MasterChefBR	neutral
Vem gente, vai começar #MasterChefBR  #TeamYuko #TeamVitorB	positive
Ai cara, eu não acredito que o Vitor B saiu, quero chorar #MasterChefBR	negative
Pena que esse doutor é casado combina com Fátima ,😘 #Encontro	neutral
FATIMA BERNARDES NO MEU VIDEO É UM SHOW , NAO TO ACREDITANDO , AMEI 😍 #VideoShowAoVivo	positive
Fátima Bernardes cantando sandy sou eu tentando cantar em inglês: Só mexo a boca, faço cara de paisagem e canto porra nenhuma #encontro	negative
Aqui em Belém do Pará , o dindin é  chopp.  #VideoShowAoVivo	neutral
Adorei a Antônia Moraes abrindo o guarda roupa dá Manu,  são mega estilosas queria essas roupas pra mim 😍 #VideoShowAoVivo @user	positive
falta é cheiro verde nesses pratos #MasterChefBR	negative
dos competidores restantes a única que já passou de voltar pra casa é a miriam  #MasterChefBR	neutral
Até o Padre Fábio de Melo cantando Trem Bala, no caso, no #ConversaComBial	positive
Descobrindo que não é só o Zé Felipe que é chato na novela. O ator também #DomingoLegal	negative
#Encontro beijo é troca de carinho, beijo meu marido em qualquer lugar, é só estar com vontade	neutral
Sheila Gomes, Cláudia Silva e Jessica Ribeiro bora ver o Fogaç...ops! Ver o #MasterChefBR	positive
Por que o #MasterChefBR termina tão tarde? Deveria ser um programa pra toda família, mas só os fortes sobrevivem. 🙁	negative
Ver #MasterChefBR sem comer nada é impossível 🙅‍♂️! Rsrs	neutral
Queria ter esse vocabulário rico que nem do @user #ConversaComBial	positive
"Já pode mudar o nome do programa para "" Conversa com Ana Maria Braga "" 🤣🤣🤣#ConversaComBial #MaiaraeMaraisaNoBial começa logooo esse treeem"	negative
#MasterChefBR Vem forte que hoje a culinária é do Norte.	neutral
Quer saber? Palmas pra você​ Victor B. 👏👏👏👏👏👏👏 #MasterChefBR	positive
Morta com a Fatima falando q nao falar sobre a outra q quer ser a esposa 😂😂😂😂 #Encontro Ai q direta	negative
Os cara como sem camisa assim? Normal? Só mais um dia de inverno #MasterChefBR	neutral
Meu sonho fazer a dançarina gay c/ E o tchan, alguém realiza isso pfvr HAHA ♡ #AltasHoras	positive
Só tendo que usar fantasia que o Mingau troca de roupa.  #TheNoite @user	negative
nao se fala bvbl, é bvl só uai #VideoShowAoVivo	neutral
#edecasa feliz dias das mãe beijos mãe ❤ &amp;#55357; ❤ ❤	positive
"O cara ao vivo no encontro fala "" homem que é homem não lava louça "" mds, que machista!!!!!!!! #Encontro"	negative
22h50 - Globo 20.6, SBT 9.7, RecordTV 6.1, Band 4.6 #MasterChefBR	neutral
Queria ver a #ConversaComBial hj eh o @user, AMO!	positive
Não sei como o video show nao se cansa de fazer a mesma matéria sobre vestidos de noiva diferentes.  #VideoShowAoVivo	negative
#MasterChefBR eu quero vê um quebra pau hj mininaaaa	neutral
@user vc é incrível cara!!! #AltasHoras	positive
#Encontro falando sobre o que usar, o problema são os homens tarados que não tenho controle e ivadem o espasso e a liberdade da mulher	negative
"Esse Tiago fala:  "" houve uma pressão "" . Eu traduzo na minha cabeça:  Não queria que fosse assim, mas mudou, têm mulheres.   🙄 #Encontro"	neutral
Eu quero um moletom igual ao do @user #MasterChefBR	positive
Ai pula para Vivianne Pasmanter, não to afim de ver matéria de frango a passarinho, nem de galinha eu gosto.   #MaisVoce	negative
"""o que importa aqui é entregar o prato pronto"" Ana ja dando spoiler que Vitor sai #MasterChefBR"	neutral
Germana e Licurgo, casal do ano que vc respeita  #MaisVoce	positive
#quantico já teve mais showrunner que #masterchefbr passando na grade da Band HAHAAHAH	negative
Quem Ñ tem Deus,, Q tenha pelo menos Aristoteles Padre Fabio de Melo #ConversaComBial	neutral
Gosto das palavras dessa mulher ai. É psicologa? #encontro	positive
#MasterChefBR agora a Mirian tá rindo alguém pior que ela	negative
GARÇOM TROCA O DVD QUE ESSA MODA ME FAZ SOFRER E O CORAÇÃO NÃO AGUENTA #ConversaComBial	neutral
Hj o #MasterChefBR promete fortesssss emoções! ! Adoooro	positive
Maldição do avental? 😱 Desorganizacão... 😒 #equipeazul #MasterChefBR	negative
#MasterChefBR Genteeeee hoje vai ser mais tenso.	neutral
PAOLLA LINDA OLIVEIRA #VideoShowAoVivo	positive
O pessoal de SC tinha que estar nessa prova. Acho q Valter mandaria bem pacarai #masterchefbr	negative
Buenos dias, galera. Ontem não vim aqui comentar o #MasterChefBR por motivos de computador novo. Fui abduzido!!! #teamojunto	neutral
#MasterChefBR começou galeraaaaa	positive
Dráuzio varella mostranso que o crime organizado é mais organizado que nossos gorvenantes #ConversaComBial	negative
A solução é ressignificar positivamente as palavras e os velhos ditados #Encontro	neutral
A Bela teve o neném na sala? CA RA, benza a Deus! Não tenho nenhum porcento de coragem #AltasHoras	positive
Queridos conhecidos, saibam que não me verão nunca mais por motivos de: @user me matou do coração hoje. #MasterChefBR	negative
Este perfil saiu do modo #MasterChefBR	neutral
Torcendo pra equipe azul! Eu acreditooo!! #MasterChefBR	positive
Imaginou Mirian ou Leonardo ganhando esse #MasterChefBR vai ter uma 3 guerra mundial em pleno twitter	negative
Consolidados - SBT (16/05):  #TheNoite 3.9 #SBTNotícias I 2.8 #SBTNotícias II 3.1	neutral
A mãe da @user é maravilhosa! Tive o prazer de conhecer as duas pessoalmente em 2015! #EDeCasa	positive
Só quero que #MasterChefBR acabe pra eu ir dormir kk	negative
Otaviano está fazendo a dieta da Patrícia Poeta? Ta magro! #VideoShowAoVivo	neutral
#altashoras tá top	positive
O meu Douglas saiu, eu não estou acreditando #MasterChefBR	negative
Domingo Record x SBT:📺  #DomingoShow 7 X 5 #DomingoLegal   #HoraDoFaro 8 X 6 #Eliana   #DomingoEsp 9 X 9 #SilvioSantos	neutral
#VideoShowAoVivo eu quero esse vestido da Bibi 😍	positive
#MasterChefBR Que justificativa meio pombo	negative
Eu colocaria sardinha numa maionese e serviria num pão tostado! #MasterChefBR	neutral
Que entrevistas sensacionais da Fátima! Que carreira brilhante! 👏👏👏 #VídeoShowAoVivo	positive
Esse bofe machista da plateia vai ser massacrado ja ja kkkkkkkkkk #Encontro	negative
@user Pior eu que fico vendo o #AltasHoras	neutral
#MaisVoce eu amo a Ana Maria!!!  De unicórnio entao tá demais!!!!!	positive
Cadê a Sophia Abrahão? Coloquem ela fixa no lugar do mala do Otaviano #VideoShowAoVivo	negative
Pela primeira vez eu nao quero que ninguem saia! #MasterChefBR	neutral
apaixonada pelo filho do Serginho #altashoras	positive
CreioEmDeusPai. Fafá ficou muito ruim de Bethânia. #VideoShowAoVivo	negative
Namaria hoje tá só o Unicórnio. #MaisVoce	neutral
Adoro essa música do marcos e belutti #Encontro	positive
Anciosa pra saber quem sai hj #MasterChefBR	negative
Victor B x Yuko não foi a gente que pediu Brasil #MasterChefBR	neutral
#TheNoite falto me acabar com essas marmotagens do Danilo kkkkkk	positive
Ficou todo mundo passado #masterchefbr	negative
Ana Luiza falando que as desgraças q estão acontecendo com o povo é praga do Leonardo hahahaha #MasterChefBR	neutral
CARALHO ELE FOI BEM PQP ARRASOU MLK #MasterChefBR	positive
Olha, quero assistir o meu #MasterChefBR em paz! Nada de cortes profundos e sangrentos! Tenham cuidado.	negative
@user amo azaléias, depois da 6a tentativa de cultiva-las em vão...desisti #EDeCasa	neutral
Eu amo qnd os chefs tombam a Miriam.. pq aí ela desce do Olimpo.. hahahahaha #MasterChefBR	positive
Onde que isso vai virar purê #MasterChefBR	negative
#ConversaComBial Gestão da emoção, isso controla a ansiedades?	neutral
Carol Duarte arrasandoo como Ivana.  Cada cena percebemos o sofrimento da personagem.  &lt;3 #VideoShowAoVivo	positive
Eu tô odiando essa prova do #MasterChefBR. Deve ser pq eu não suporto maromba...	negative
Ana me chama pra ir te visitar e faz algo bem gostoso pra mim #MaisVoce	neutral
Vítor B tá nos trends ❤ #MasterChefBR	positive
ainda decepcionado que Mirian não saiu #MasterChefBR	negative
"Aiiiiii... tô vendo aqui que minha mãe tá fora dos ""padrões morais"". Namora mais novos, usa a roupa que quiser e tem cabelo curto. #encontro"	neutral
Ana Maria de unicórnio no #MaisVoce tombei msmzkzmmsma	positive
Ahhhhhhhhh Victor, tá acabando cmg, ele não pode sair 😢 #MasterChefBR	negative
@user A regra é clara, frango desfiada é na pressão . #MasterChefBR	neutral
Terça feira, 20:47... já está começando o efeito @user . Fome! #MasterChefBR	positive
O Vitor V tá meio q mais tumultuando hj a equipe do q ajudando parece #MasterChefBR	negative
#reprise do #MasterChefBR AGORAAAA! Lá no @user ❤️	neutral
Acabou rápido, foda demais a entrevista  #TheNoite	positive
Acho que tô tomando ranso pelo Bial, depois dessa entrevista com padre Fábio. #ConversaComBial	negative
Esse Valter vai para a final #MasterChefBR	neutral
