text	label
roz is waqt chipkte hai biwi se ,  aaj chipke hue hai tv se .  .  . aayyiiii	negative
naye patakhe kharid lo yaar ye purane bomb to fuss ho gye h ab tak .  .  .  .  . 	neutral
Bade dhayan se dekh rahe ho	positive
i am bigg fan of salman khan iam pakistani love love uuuu salman khan	negative
kaise ho 	neutral
anna ji aap agar sath aaye dilli nahni valki hindustan ko bjp aur congress mukt kar dengei	positive
just touched down in a practically balmy london. helsinki was fun as ever. last night we saw shamitabh. fun movie with parts shot in finland	negative
friends ap roj 500 rupees apko free milega	neutral
Did da big bash thing work ? Try big bear hug ? Dat stuff my friend never fails ;) 	positive
my xbox live ends tomorrow :( mw3 and gears3 all day !  hit me up ! 	negative
Toh seekh leta chalana 	neutral
akhil sharma chk this out	positive
@gurmeetramrahim msg movie teaches to walk on right path in life ,to serve the poor people #blockbustermsg	negative
Ap ab fresh mind se ho? 	neutral
#delhidecides:this is definitely our #photooftheday after the #aapstorm yesterday! for more- http://t.co/omiztklncu http://t.co/ajrse5evmy	positive
bola hai admin  ,  aankhe kholo duites  ,  know the all facts	negative
Apki movie me sbko bolna hai jai siya ram tab eed manegi acchi...	neutral
Salman sir evry1 says m ur die heart fan, ,bt m ur huge huge huge huge huge huge crazy crazy die heart fan of urs	positive
Ye kya bomb dikha Rahe ho 	negative
meri mummy jb bhi kohra dekhti h tb kehti h cap pehno us pr mufler daalo n inner pehno fir sweater us jacket n socks n thermal pyjama .  .  .  .  .  . n i always used to say - ni mummy thand ni lg rhi h .  .  .  . n ske keeps putting clothes on me .  .  .  .  .  . luv u mom .  .  .  . 	neutral
niggas boutta be droppin like flies down georgetown tomorrow  ,  you wont catchh me there  ! 	positive
"ab jindagi mai kabhi bhi ""dettol dettol dettol"" sununji, bc sirf #indvspak yaad aayega."	negative
Uske liye b koi to ladka hoga na 	neutral
m bhi  .  .  . m bhi .  .  .  katai chipak gya jabrang tareeke se	positive
kya yar ,  happy new year dekhao naa	negative
anna je bhi fix ho gye h	neutral
aaj border star group par aur tirangaa zee cinema par aani chaahiye .  .  .  .  .  :p	positive
harden got 25pts in the 3rd .  damn ,  maybe lin and harden can get my rockets to the playoffs . 	negative
Bol to ra tha k time lagta hai 	neutral
hehehehe .   .  . john cena ka sticker .   . really bachpan yaad aa gaya	positive
arrey !  !  mai to comments padhne aya tha .  ab tak koi comments nahi aye .  lagta hai mai jaldi agya .  :p chalo baad me aata hu . 	negative
Kon kehta hai ladki hasi tofasi . . ....... Arz kiya hai . . . . . Hasna to ladki ki ada hai . . ........ Jo ise mohbat samje wo gadhahai . . . .  p 	neutral
hoti hai bcoz parents kar chillate hai aur bf par had se zyada trust karte hai  .  usse bolo ki apne parents ki sune	positive
acha ji .... aisa kya ???? bt we wer nt lyk dt knd f seniors .... i mean hum to aise ni the ....  -D 	negative
Bhak sale place bataun r koe kam nae h kya mujhe 	neutral
great guddu	positive
koi aur kaam dhandha nhi hai ? kal monday hai  p 	negative
coni is still looking for volunteers for the painting project that is expected to be completed on saturday ,  november 10 and november 17 . 	neutral
"i'm not the go out type .  saturday nights are my  "" stay up all night with the fellas on 360 ""  night ,  but i think i'll dive into paterno's bio . "	positive
kkk 	negative
sir .  .  chehre pr mat jaiye .  .  bahut nautanki baaj hai yeh launda .  .  :p	neutral
garbage bin ,  waha pe petrol ki tanki hoti hai aur har baar sambhalke baithna padta hai aur brake lagte time bahut zooro se lagti hai :/	positive
Thodi or jagha ho to . . Call cntr b khol dena ak , logo ko job b mil jayge . . . 	negative
mujhe lag rha h koi admin ham sab ko dhokha de rha h..	neutral
1992 me kharide hue patakhe aaj bhi pakistani nahi jala paye!!! #indvspak #indwins	positive
athens (reuters) - greek lawyers launched their defense of a prominent journalist on thursday charged with break .  .  .  http/URL	negative
think i might go see flight tomorrow just because denzel washington  .  . 	neutral
Baby now itz allready 4.06 com naa waiting ..	positive
Breathig problem ho gayi thi raat mein bahut 	negative
wifi ni h 	neutral
Gm?? 	positive
Are mujhe mammi k sath rehna hai mam 	negative
sir app jarur c m banoge advance me badhai ho	neutral
aapne to bs gfts par e focus kra h , itta hisab laga rakha h gfts ka ,  o 	positive
bhai kaha gum ho gye	negative
modi ka majak to obama ne udaya tha :-d	neutral
@someUSER i wanted you to know that here in argentina is going to make a directioner fest 10 november te amo te amo te amo ! 	positive
rt @ramaninsan33: @gurmeetramrahim #msgrevolution #msgyouthicon dear dadddd its all because of uuuuu	negative
i hope i can get a ticket to the #1d concert in belgium !  !  ! you can't order them till saturday ! pfff .  .  . :s	neutral
ramdev baba baba nahu hai . neta hai . or badmash bi hai . 	positive
Ye Pakka hit h koi sala rok Ni sakta bhai ke film ko hit hone se	negative
guddu ko koi centre fresh de do ,  hamesha bakar bakar ke chakkar mai pit jata hai .  :d	neutral
jab udbilaao pit raha tha tab vo udbilaao ki layi hui chips khane mei mast ho gaya .  .  .  wah wah :p	positive
sir delhi chunav me pehli baar mujhe aisa lag raha hai	negative
Regards 	neutral
" "" dream high 2 premieres on feb 20th with eng sub thru kbs world !  ""  ok noted"	positive
channing tatum will be in white oak tomorrow .  .  . for all you stalkers out there	negative
i think it got eaten by a grue . - pc friday - diablo iii (ptr patch 1 . 05) | http/URL http/URL	neutral
sidhi baat hai golves kisi ke bhi ho bhai thand me hath me ball chipakana ni chaiye bhot buri chipakti hai :-p	positive
rupee ke girne se yaad aaya sonia gandhi ke tbyat kaise hai # pappu :p	negative
sun jb jyega na to usse phele milne aaiyu mjhse 	neutral
dear @narendramodi tell all @bjp4india ruling states cms to urge farmers don't fall in rumours about #landacquisitionbill @amitshahoffice	positive
Kaise ho bhai jaan mai apni gf k saath bajragi bhaijaan ka first show dekhne ja raha hu....	negative
bhai aap toh hit ho	neutral
sab muslim bahi se gujaris h ki duwa karo ki yes ramjaan me yeto h aagle sal ramjaan me ni ho	positive
salman sir plzzzz sir madat kro sir mai 4saal se aapka number dhoond raha hu sir plzz madat kro mere parivar ko aapki jarurat hai salman sir plzzzz sir....yeh mera no...hai ..,.7355458113	negative
@someUSER look at the countries we're playing ,  we were 6th seeds .  also we're missing ched evans ,  bellamy ,  ramsey ,  collins etc etc ! 	neutral
it is a shame  !  !  ! 	positive
"aaasaya kathula thoodhu vittu...sing this and sing line below in same ragga... ""stereo phonic sonata(sung as sun aata) #eksi #shamitabh"	negative
garbage bin bhai (faisal bhai) is baar to emotional hi kar diya tune .  .  .  vakai dad .  .  .  dad hi hote hai chahe saala kuch bhi ho jae .  .  .  missing him in every moment .  .  .  .  :)	neutral
ye mauka mauka wali advertise kabi aayi maine toh abhi dekhi hai just .  .  .  .  . :d	positive
@drgarekar kripaya mug bala chain hats dijiye.yakin maniye prabhuji souch ke baad chori nahin karunga. #railbudget2015	negative
delhi chief secy greets ak with a bouquet. ak greets him with aap's manifesto :-) #aapsweep #aapstorm	neutral
modi bhaqts after #unionbudget2015.... tere pyar me humko kya mila, babaji ka thullu...	positive
Pak foje zinda bad <3	negative
it's 4'o clock	neutral
Hlo sir kya aap kbhi mujhse baat krege kuchh hai jo aapse share krna chahti hu	positive
Jab mil jaaye toh batana 	negative
shah rukh khan ki train wankhede nahi jaaegi . #railbudget2015 #celebtrains	neutral
Weat karna padega	positive
bas kuchh mb ka apps download kro aur earn karo jitna chaho	negative
kachua sir nahi aaye kya republic day ko .  .  . :p	neutral
omfgomfgomfgomfg the black dahlia murder/machine head/dethklok/all that remains are gonna be at the palladium in november !  *joooooooy*	positive
Yahan aane ka 	negative
harakah: iran army monitoring all ships in gulf: tehran ,  oct 28: a senior commander of the islamic revolution gu .  .  .  http/URL	neutral
Negative marks krkr dara ra tha 	positive
hamari bus main bhi ek dengu aata tha , 	negative
Kisko 	neutral
4:00 baj gya sir	positive
Bhaijaan...app tnsn free raho...	negative
"1 > Create a fake profile ( make it look like an old profile or if you already have one ... ) . 2 > Write \ "" such\ "" confessions . 3 > Know the admin "	neutral
Ohhoh Hrhe Aaja bhai Gujiya khale😉 Mne bnayi h 😃 	positive
p + q +r = 51 .  .  solved !  gudoo yeh hai answer .  kachua sir se fast solve kar liya	negative
election ke bahane tata nano aur toyota innova ka bhi aaj khub promotion hogya #aapsweep #delhidecides	neutral
@someUSER yeah your game against the ravens was a thursday night game .  im sure you will pull for the giants these next 2 games	positive
are yahaan koi matar kyun nahi chheel raha ?  :p	negative
this years nba schedule got me pumped for the season .  knicks vs .  nets in its 1st nba's battle of new york .  we already know its nyk town . 	neutral
Joy hind, Varot mata ki joy	positive
free wifi	negative
@pmoindia @railminindia toilet room abse saaf rahega ya nhi ?? #railbudget2015	neutral
assala muwalekum vhai zahan	positive
Me bhi ik actor hi hon song and drama se ret.kio ki ghaziabad ho islia miss karonga dilhi hota to zaror dekhta thanks	negative
bc ,  kise ne notice kiya ?  guddu ke sweater par 'apple' ka symbol bana hai 3:)	neutral
Tatti na 	positive
@hdfclife @imvkohli manjula guruge to kohli...koi run nahi #myteammypride #indvsuae #cwc2015	negative
kya koi janta hai k  .  .  .  .  .  soniya italy mai bar dancer thi  .  .  aaj desh chala rahi hai  .  .  wtf	neutral
Okies 	positive
Respected sir aap aaj pure Bharat ki ummid ho ...ek naya savera aapne hi janta ko dikhaya he...ap dhup bhi nikaliye...	negative
love uuuu sallluuuu	neutral
☺☺☺☺ 	positive
Hahaha .. 	negative
"socha ,  tha ,  ke ,  aaj tere siwa kuch aur sochu .  .  .  .  subah se shaam ho gayi .  .  aur abhi tak isi  "" soch ""  mein hoon ke tere siwa kya sochu .  .  ?  ?  ?  like this page <3 if u someone love"	neutral
pls mane call karo	positive
anyone wanna go see #shedseven at boro on 14th december ?  ?  17 . 50 each .  let me know ,  i really want to go . 	negative
rofl  !  !  !  !  i cant stop laughing  !  !  ! 	neutral
naya batsman shehzad hai ya misbah ?? behencho mid off rakha hai !! #indvspak #pakvsind #cwc15	positive
iraq ke musal city me me iraq me hu  . 100 dollars me bikti hai mahila	negative
Bahut  mast  tha 	neutral
guddu ki khi khi khi .  .  .  .  .  laajawaab .  .  .  . :-)	positive
guddu beta aaj school na jaiyo heehehe	negative
can't blame uae, sons of rich fathers are always useless. even we have siddharth mallya. #indvsuae	neutral
Di il try mah best 	positive
perfect weather to finish a great week . saw noel fielding's show thursday at the ath .  meeting him would have made the week perfect ! 	negative
??how ? 	neutral
pooja ko btau??? 	positive
doing same with comedy nights with kapil :v	negative
nyc...mene active kr liya...	neutral
#blockbustermsg wen will msg 2 come eagerly waiting after watching msg	positive
#301   We have instituted a new award for the best rack at IITB . This year's undisputed winner is Xxxxxxi Xxxxxxa ;) [ sorry confessor , we can't publish names but feel free to tag whoever you like ] 	negative
hame koi like kijiye hum bajrangi se kam nahi hai	neutral
To iska matlab tera valentine's day and raksha bandhan ek hi din ata hai ?  P 	positive
Bhai apki film ka whatsapp pr kuch mesg a rhe hai kya ye meg sahi hai	negative
about india: auto production may end fy13 with 6% growth: cmie - mumbai: automobile production ,  which took a .  .  .  http/URL	neutral
hey washington senior !  have you had your senior portraits taken ?  the deadline for the yearbook is january 15 .  .  .  .  http/URL	positive
bheek me .  . chalk bhi milta ha kya sir	negative
nazar na lage par der aaye durust aaye #indvssa aahoo aahoo aahoo aahoo!!	neutral
Hain 	positive
Kya yaar admin aaj pehli bar confession dala tha wo b nhi posy kiya aapne 	negative
Ye suno 	neutral
Bhai Goli de rahe ho chotey bhai ko	positive
ye apne papa ki zanjeer par latka hua hai ........ 	negative
it's not a simple broom but a vacuum cleaner. @arvindkejriwal #aapstorm	neutral
Jab atal ji the to girvi sona unhone bhaarat me laya ... lekin manmohan jse grt economist hone k baavjood sona girvi rkhne ki naubat aa gyi h 	positive
little shear under stress, but otherwise, a very fine fielding performance from south africa. good sport spirit #indvssa	negative
2034 ke world cup ka tyari chalu hai	neutral
exam date jaanbhooj ke tabhi rakhi jaati thi jab matches hote the  .  aur maths ka paper theek match ke next day hota tha	positive
Aap log bahot amir he aapke liye party karna aam baat he par un logo ka kya Jo aapna ilaj bhi nahi karva sakhte jese ke meri friend use apki help chahiye aor aap party kar rahe he aap uski khuch madad karde pliz	negative
practical karne ke baad b practical ke no . ni miley  -P 	neutral
Sallu miya wonder ful	positive
teri inhi harkaton se laat padti hai tujhe bar bar .  .  . 	negative
usse english me baat krne de ... tu hindi me usko rpl kr hameshaa .. dheere dheere usko v aadat h jyegi hindi me baat krne k ..  ) 	neutral
aj ki party bhaijaan ki taraf se.	positive
@someUSER yes ,  anything possible ,  but u didnt answer 2nd question .  why back to 67 borders ?  to make israel weaker militarily ? if so , why ?  ? 	negative
"good news friends "" "	neutral
or jo game stiker mai hote hai vo kbhi ni hote	positive
@anmolagg20 everyone wants to b proven wrong abt it.. #cwc15 #indvspak	negative
if anyone really serious agnst #landacquisitionbill #landordinance thn first return land taken frm farmers to build samadhis of nehru-gandhi	neutral
Biryan acchi milti yha in bhopl	positive
seriously yr divya m proud of u har ladki teri jaisi ho jaye toh koi kuvh bol he nhi skta 	negative
"mummy pk movie dekhne chalein? ""haan, kaunsi movie?"""	neutral
inborn talent :p	positive
@someUSER @someUSER @someUSER print ain't dead yet cole ,  and i'm sure you know there's something special about sunday papers too . 	negative
superlike ..... this so called izzat is a product of male chauvinistic society . 	neutral
humari age ruk nahi rahi and ye guddu sala aur chota hota ja rha hai :p	positive
# msgincinemas hip hip hureee babu thanxx..	negative
Nah kab ? 	neutral
Just kholi hai abhi. 	positive
Wow is awesome hii iam Salman khan fone uthao yar khan fone uthao yar very very very nice voice iam so happy i love you Salman.<3	negative
aap ko vote  ?  delhi ka satyanaash . 	neutral
mummy ko pta hota tha ye sab .  .  . 	positive
Sir swach bharat mission ko gawon se shahro ki taraf lao Sir mission ki jinmedaari nagar nigam or parishd ko uttardaitav do Thanks	negative
16 .  vot bank ki rajneet ke chalte desh mein atanki hamale va mazahbi riots badhte jaa rahe the jise ab bina kisi bhed bhav ke khatam kiya ja raha hai	neutral
already fixed by bb8 b'coz gautam gulati is best friend h arpita khan ka so !  ! 	positive
mujhe to sidha daant padti thi .  .  .  bacho k hath me paise nahi diye jate warna bigad jayenge :d :d	negative
Osm party salman bhai apka gift	neutral
apna likha phla sentence pdho ... you dnt love him ! pta lagao ab uska aur do kaan k neeche do ! 	positive
mera teacher bhi aisa hi dikhta hai	negative
virat &amp; raina are on fire!!!!:d #goindiago #indvspak	neutral
Muslim hokar muslim ko hi neech bolte ho. .. Allah se daro. ...  ye saari dolat sab kuch yaho reh jayega. .. Khuda se daro	positive
salute hai aisi insaaniyat ko .  .  .  .  very nice .  .  . 	negative
Kabhi SUBHAS CH Bose & Bhagat Singh ki bhi baat kiya karo sirji....Jisne desh k tukde kar diye us aadmi (Gandhi) ki murti anvaran karte phir raheho @ narendra modiji	neutral
#landacquisitionbill kro trakki kissano ko maar ke ae jalim...bache tumhare bhi khush nai rhege...	positive
"@someUSER ahh me too :) if you like rella you'll like  "" ny ( ned flanders) ""   .  .  .  it's the 3rd song on vol .  2 ! "	negative
"india me sbse bde chalte firte terror group rss ka member hai modi  .  .  !  ghante ka development karayega wo  .  .  .  !  !  aur jo ye kahte h ki \  ""  we can't give congress chance again\  ""  to listen tum akele pura india nai bnate  .  .  .  !  !  india boht bda h  .  .  .  !  !  saare smjhdaar he lgte ho smjh he jaao baaki  .  .  .  .  !  ! "	neutral
kya sallu bhai baat krne ki bola lekin reply to kisi ko kr hi nhi rhe	positive
bahut badiya ,  bahut hi undaa ,  kya baat ,  kya baat .  dil jit liya tune toh .  .  .  :d	negative
yahi to h real dracula  .  .  .  .  .  .  .  .  .  .  . 	neutral
@drgarekar instead of sleeping in the parliament, he decided to sleep elsewhere. what is the problem? #rahulonleave	positive
abe bhagao yaar  ,  ,  ,  ,  sale australia ke aage hamesha sar jhukwa dete hai	negative
kya strategy thi iski business spread karne ki	neutral
the grey huhuhuhu #fuckingawesome #btwftr 670 i'm going to sleep i need it tomorrow i've to work	positive
Plz bhai aa jao	negative
who going to club bodi tomorrow	neutral
medea jahan biki ho wahan kisi ki nahi chalegi or yahan(india) ka aalam kuch aisa hi h	positive
@sanjay_vis bjp bhakts aap supporter ko follow karraha hai.. ache din agae kyaa ? congrats on maharashtra #beefban janta krantikari hogae	negative
duck hunt to kabhi paar nhi hui stage mujse ,  sabse ho jati thi  ,  gussa aata tha us dogi k upar :( :(	neutral
wo sab to thik h .  par ladka apna maar dhaad me superman h :d	positive
@gurmeetramrahim #blockbustermsg sadi tan jaan bh tusi ho jahan bhi tusi ho.. love u papa	negative
Go to fb 	neutral
Missingg holi bhai 	positive
Swagat nahi karoge humahra..???	negative
cba for work this weekend ,  wana be a sloth on sunday with @someUSER and @someUSER	neutral
are bhai tumne hum hostlers ki dukhti rag me haath rakh di .  .  .  . missing famly .  .  .  :(	positive
bhaijaan app itnai deer bad kyu promotion krte ho	negative
mera bhi pura parivar ye show dekhta h or sochta h kiss tarah ladkiyo ki help ki jaye	neutral
four again...hahaha wtf..#indvsuae 50 up...52 to win	positive
abki bar kiran bedi (modi) sarkar . we will get fulfill mission 45 plus in delhi . 	negative
baki sab same game ke different versions hote the ,  , 	neutral
gajab .  . 	positive
@dhanushkraja sema trailer! kalakkureenga ponga!! awesome amitabh!! #shamitabh	negative
rt @diggi840: no news of arrogance by aap people sofa. feeling good. #aapsweep	neutral
Aaai yar 	positive
Bihar(patna) kab aa rhe hai #Bajarangi_Bhaijaan ke promotion ke liye.	negative
plz dont came as a fraud client . 	neutral
rt @shipj: baag mein kaante purane hain..wah wah #unionbudget2015 #fm #arunjaitely	positive
Nawaj ne tohh kick bcha li iss baar dekhte h	negative
M sorry bhai 4pm me mjhe thoda kam h rat ko diner pe bat karte h	neutral
@someUSER i preordered it on thursday/friday at midnight the night it came able to pre-order ,  love you and frankie .  x http/URL	positive
whatever happens .  mom's lap is the best place to relax :)	negative
When there is a will , there is a way ( Y ) 	neutral
I'm cent % sure this gondalf guy is paid admin . Paisa sab kuch kharid sakta hai  3 	positive
@someUSER @someUSER @someUSER @someUSER good news i bought candy today ,  bringing some on tues .  if it lasts	negative
Akshay ,kahan ho. Lagta hai kho gai 	neutral
Milne ka plan banaynge .. 	positive
sab ka Bhai meri Jan Salman khan	negative
Tera kaisa chal rha h 	neutral
interesting, just in one day, this govt has become pro - farmer &amp; anti-middle class according to opposition #unionbudget2015 #superbudget	positive
hum to taiyar hai	negative
shi kaha .. izzt loot li dollar ne INR ko 69 pe lake  p 	neutral
dont think of coming to delhi .. v bad place realy ..  p ab aa hi gye ho toh bhag jao .. 	positive
bachpan kaash firse mil jaye .  .  .  .  .  .  :')	negative
kisi ne pk movie dekhi hai amir khan ki?	neutral
9 0 1 3 8 3 8 3 2 7 	positive
Salman khan ki jai ho	negative
wid d raising number of farmer suicides in d country, what d govt. is trying 2 prove by introducing anti-farmer bills? #landacquisitionbill	neutral
bhai ye gag toh 26 se pehle post marte  .  .  . mast h .  . 	positive
bhai mein toh bhool gaya tha supw ki class ,  tumko yeh sub kaise yaad rahti hain bachpan ki yaadein @someUSER bin	negative
score is 1 - 1 . now . BTW the kid never forgot the riding lessons . He still proudly claims to have learnt riding on a new CBZ .. 13 yrs ago . 	neutral
sir rahul gandhi, you're lucky that you're not in the it industry, gives you a chance to take leaves at will! #rahulonleave	positive
Madarchod supar dupar flop ho gae teri movieâ€¦BUHUBALI ROCXxx :)	negative
hadd h yr kuch gals ini dumb kyu hoti ...  -/  -\\ 	neutral
faisal bhai .  .  .  .  .  tum yaar humaare paap yaad dila dete ho !  !  !  ! 	positive
I love sallu bhai jaan	negative
mai suchii boliii sab hall mai bhai bhai wah bhaiii hi bolte hai haste hai josh mai aate hai bhut maja aata hai	neutral
everyone is about how good pk movie is and i am here waiting for pocket money.	positive
Ye kya gadge h?? 	negative
about to watch the 2nd half of season 2 of breaking bad on my long flight to hong kong #buzzin	neutral
bhai roze se hu jaldi aa hao:'( :'( :'(	positive
yeh dua hai meri ke aap hamesa khus rhe	negative
Kutte ki nhi sunni h koi bat	neutral
awsome song bhaijan...	positive
whats wrong.people protesting against pk. movie dsnt say anythn bad about gods,its about d fake baba`s who cheat in d name of god.	negative
abe tm log jyada chapad chapd kroge to bhai jaan chale jyenge bola n sb chup chap bhaitho ekdm shanti shanti shanti aankh bnd kr k no type any commnt sirf bhai ka dhyan lgao	neutral
for any of those who went to see the dancing on ice tour this year the dvd of the tour comes out november 26th 2012 http/URL	positive
first murray is out for the dallas cowboys now felix may be questionable for the atlanta game .  not looking good for the running backs ! 	negative
Bakwas actor ki bakwaas film	neutral
Salman bhai may apke sath India ka garib or khana ,kapra na Milne walo ko apniii puri samata  sey  help karna chah  ta hu.....plzzz help and thora support me plzzz	positive
Kaisan ba? 	negative
Kaha kaisy? M karna chati ho aapsy bohot sara baat	neutral
yaar. . 	positive
sir aap kuch dhyan nahi dete pLz plz plz	negative
Bajrangbali ki vakt , kavi jhuut bolti nahi , toh aap kaise bola ?	neutral
cz wo up d ordr ata n out hota tb ye log khte k ab semis m chang krne k kya zrurt thi ctin ordr ko !  !  ! 	positive
Dekh lnge yar 	negative
Tushar bhai bata to de kiya kya hai rahul gandhi ne ... 	neutral
mehul shukla your dream school :)	positive
my family 4 votes go to 5 saal kejriwal	negative
salman bhaijaan eid mubarak aapko ho	neutral
guddu to gay nikala .  .  .	positive
@someUSER can not let be a let down game sunday with houston and san fran coming up .  gotta focus on beating tennessee .  #jayisourqb	negative
acha h bhai	neutral
Kal  phr  kitne  baje 	positive
Chalo zayada smile karne Ki zarurat nhi hai	negative
Item to Ayesha thi . Aur Mohammad Anpadh Maveshi Charane Wala 	neutral
the destination of thursday's premier league was decided today ,  see who's gone into the hall of fame .  http/URL	positive
launde ko salim feku ka role de ke dekho .  .  .  qutubminar hila dega . 	negative
kyun  . hilana hai  ?  desh main stability hain  ,  development hain  ,  instability kyun chahiye  ?  pakistan se paisa liye ho kya ? 	neutral
@someUSER happy thursday jennette from detroits #1 radio station wrom radio have a great weekend ahead we love a follow back from you	positive
bhaijaan kaha ho???	negative
congratulate jai hind	neutral
Accha .. 	positive
my #railbudget2015 10 points if i would have been rail minister @sureshpprabhu http://t.co/3pmoyiyahx	negative
pick the chelsea team to play swansea - chelsea's focus now turns back to the premier league and on saturday we make .  .  .  http/URL	neutral
@srbachchan #shamitabh mein bhi hoon...!!!!! #shamitabhtrailer http://t.co/jz0jhntpyy !!!! yeah!!!! #shamitabh !!! http://t.co/vpodbdsxnl	positive
ha ha ha  .  .  .  mast h .  .  .  yhi exact sentence h esse better to ban hi nhi skta .  .  .  .  sabse mast expression guddu ko bahar fekne k tym uske face pe	negative
shifting to delhi.. bijli, paani, wifi sab free ..lmao xd #aapsweep #delhidecides	neutral
jai hind jai bharat to our rastra pita ki jai ho .  .  . 	positive
ache se samjha ke chali gyi aur mai so gayi	negative
ben amos doing well @ hull city . another clean sheet v charlton . he says he's enjoying the challenge of playing regular 1st team f'ball .  #mufc	neutral
are bhai...kese kare bat ye toh batao koi....	positive
dekhna aaj pakka dhoni retirement le lega .  .  .  . :-(	negative
would it be acceptable for me to write my free entry friday in ms .  hughes' class tomorrow on candy	neutral
apparently tomorrow is nation kissing day .  ladies ,  you're more than welcome to stop by . 	positive
bas raste me na milna .  .  .  . 	negative
meko lag rha hai ye salman kbhi reply nhi degi	neutral
england won the match	positive
bhenchod alfredos jaane ka kya fayda ab? #beefban	negative
the first coolamon rodeo is coming up on november 17 !  a great day of action and a fun day for the family !  http/URL	neutral
